"","filename","variable","group_id","mean","sd","n","r","se","error_type","plot_type"
"406","CD241_Fig3b.png","swim%2","LC2esc",11.7117117117117,0,40,NA,0,"se","mean_error"
"407","CD241_Fig3b.png","swim%2","LC3esc",14.054054054054,0,40,NA,0,"se","mean_error"
"408","CD241_Fig5a.png","feed%","HCles",4,0,40,NA,0,"se","mean_error"
"409","CD241_Fig5a.png","feed%","LC1less",8.48648648648648,0,40,NA,0,"se","mean_error"
"410","CD241_Fig5a.png","feed%","LC2less",7.02702702702703,0,40,NA,0,"se","mean_error"
"411","CD241_Fig5a.png","feed%","LC3less",8.62162162162162,0,40,NA,0,"se","mean_error"
"412","CD241_Fig5a.png","feed%","HCesc",2.37837837837838,0,40,NA,0,"se","mean_error"
"413","CD241_Fig5a.png","feed%","LC1esc",3.56756756756757,0,40,NA,0,"se","mean_error"
"414","CD241_Fig5a.png","feed%","LC2esc",5.21621621621622,0,40,NA,0,"se","mean_error"
"415","CD241_Fig5a.png","feed%","LC3esc",8.08108108108108,0,40,NA,0,"se","mean_error"
"416","CD241_Fig5b.png","relfeed%","HCless",27.3529411764706,0,40,NA,0,"se","mean_error"
"417","CD241_Fig5b.png","relfeed%","LC1less",31.9607843137255,0,40,NA,0,"se","mean_error"
"418","CD241_Fig5b.png","relfeed%","LC2less",43.8235294117647,0,40,NA,0,"se","mean_error"
"419","CD241_Fig5b.png","relfeed%","LC3less",47.156862745098,0,40,NA,0,"se","mean_error"
"420","CD241_Fig5b.png","relfeed%","HCesc",32.7450980392157,0.620054443170291,40,NA,0.0980392156862777,"se","mean_error"
"421","CD241_Fig5b.png","relfeed%","LC1esc",36.5686274509804,0,40,NA,0,"se","mean_error"
"422","CD241_Fig5b.png","relfeed%","LC3esca",58.6274509803922,0,40,NA,0,"se","mean_error"
"423","CD241_Fig5b.png","relfeed%","LC2esc",46.3725490196078,0,40,NA,0,"se","mean_error"
"424","CD244_Fig3ab.png","early time hiding","HCnovel",109.495548961424,75.664166149217,33,NA,13.1714406830982,"CI95","mean_error"
"425","CD244_Fig3ab.png","early time hiding","LCnovel",36.4985163204748,62.6778901471568,36,NA,10.4463150245261,"CI95","mean_error"
"426","CD244_Fig3ab.png","early time hiding","HCpred",227.00296735905,73.0550569716579,33,NA,12.7172530733362,"CI95","mean_error"
"427","CD244_Fig3ab.png","early time hiding","LCpred",217.210682492582,81.753769757161,36,NA,13.6256282928602,"CI95","mean_error"
"428","CD244_Fig3cd.png","late time hiding","HCnovel",170.783132530121,82.1004927047019,33,NA,14.2918613228424,"CI95","mean_error"
"429","CD244_Fig3cd.png","late time hiding","LCnovel",63.2530120481928,73.6418832110691,35,NA,12.4477501844111,"CI95","mean_error"
"430","CD244_Fig3cd.png","late time hiding","HCpred",256.626506024096,55.6164627999594,33,NA,9.68158347676419,"CI95","mean_error"
"431","CD244_Fig3cd.png","late time hiding","LCpred",216.867469879518,84.5517918349312,35,NA,14.2918613228424,"CI95","mean_error"
"432","CD248_Fig1a.png","exploration","HCf",13.4590909090909,9.63163691965524,328,NA,0.531818181818181,"se","mean_error"
"433","CD248_Fig1a.png","exploration","HCm",16.2954545454545,13.2560605194706,378,NA,0.68181818181818,"se","mean_error"
"434","CD248_Fig1a.png","exploration","LCf",15.2318181818182,11.3083199094098,325,NA,0.627272727272727,"se","mean_error"
"435","CD248_Fig1a.png","exploration","LCm",17.0181818181818,10.956917887197,366,NA,0.572727272727274,"se","mean_error"
"436","CD258_Fig4a.png","risk taking","LCmarine",0.585330073349633,NA,NA,NA,0.0430317848410758,"se","mean_error"
"437","CD258_Fig4a.png","risk taking","LCpond",0.906112469437653,NA,NA,NA,0.0684596577017115,"se","mean_error"
"438","CD258_Fig4a.png","risk taking","HCmarine",0.246943765281174,NA,NA,NA,0.0410757946210269,"se","mean_error"
"439","CD258_Fig4a.png","risk taking","HCpond",0.348655256723716,NA,NA,NA,0.0684596577017115,"se","mean_error"
"440","CD265_Fig2a.png","Position","LC1",1.03081232492997,0.117385329781143,14,NA,0.0313725490196077,"se","mean_error"
"441","CD265_Fig2a.png","Position","LC2",1.42745098039216,0.335386656517552,14,NA,0.0896358543417366,"se","mean_error"
"442","CD265_Fig2a.png","Position","LC3",1.32436974789916,0.335386656517552,14,NA,0.0896358543417366,"se","mean_error"
"443","CD265_Fig2a.png","Position","LC4",1.22577030812325,0.251539992388165,14,NA,0.0672268907563027,"se","mean_error"
"444","CD265_Fig2a.png","Position","LC5",1.23025210084034,0.327001990104613,14,NA,0.0873949579831932,"se","mean_error"
"445","CD265_Fig2a.png","Position","LC6",1.1249299719888,0.243155325975225,14,NA,0.0649859943977591,"se","mean_error"
"446","CD265_Fig2a.png","Position","LC7",1.15406162464986,0.226385993149348,14,NA,0.0605042016806723,"se","mean_error"
"447","CD265_Fig2a.png","Position","LC8",1.1563025210084,0.251539992388164,14,NA,0.0672268907563025,"se","mean_error"
"448","CD265_Fig2a.png","Position","HC1",1.04873949579832,0.129274667579662,13,NA,0.0358543417366948,"se","mean_error"
"449","CD265_Fig2a.png","Position","HC2",1.10700280112045,0.234310334988136,13,NA,0.0649859943977591,"se","mean_error"
"450","CD265_Fig2a.png","Position","HC#",1.11820728291317,0.290868002054238,13,NA,0.080672268907563,"se","mean_error"
"451","CD265_Fig2a.png","Position","HC4",1.12717086834734,0.28278833533051,13,NA,0.0784313725490198,"se","mean_error"
"452","CD265_Fig2a.png","Position","HC5",1.10924369747899,0.218151001540678,13,NA,0.0605042016806723,"se","mean_error"
"453","CD265_Fig2a.png","Position","HC6",1.09579831932773,0.282788335330509,13,NA,0.0784313725490196,"se","mean_error"
"454","CD265_Fig2a.png","Position","HC7",1.12717086834734,0.28278833533051,13,NA,0.0784313725490198,"se","mean_error"
"455","CD265_Fig2a.png","Position","HC8",1.11820728291317,0.274708668606781,13,NA,0.0761904761904764,"se","mean_error"
"456","CD265_Fig2b.png","Activity score","LC1",1.10167597765363,0.156773354194439,14,NA,0.0418994413407821,"se","mean_error"
"457","CD265_Fig2b.png","Activity score","LC2",1.6268156424581,0.418062277851837,14,NA,0.111731843575419,"se","mean_error"
"458","CD265_Fig2b.png","Activity score","LC3",1.63240223463687,0.438965391744428,14,NA,0.11731843575419,"se","mean_error"
"459","CD265_Fig2b.png","Activity score","LC4",1.54860335195531,0.470320062583317,14,NA,0.125698324022347,"se","mean_error"
"460","CD265_Fig2b.png","Activity score","LC5",1.52905027932961,0.470320062583317,14,NA,0.125698324022346,"se","mean_error"
"461","CD265_Fig2b.png","Activity score","LC6",1.45642458100559,0.449416948690725,14,NA,0.120111731843575,"se","mean_error"
"462","CD265_Fig2b.png","Activity score","LC7",1.35586592178771,0.365804493120357,14,NA,0.0977653631284916,"se","mean_error"
"463","CD265_Fig2b.png","Activity score","LC8",1.25810055865922,0.292643594496286,14,NA,0.0782122905027933,"se","mean_error"
"464","CD265_Fig2b.png","Activity score","HC1",1.02905027932961,0.060428233666994,13,NA,0.0167597765363128,"se","mean_error"
"465","CD265_Fig2b.png","Activity score","HC2",1.21620111731844,0.3424266574463,13,NA,0.0949720670391061,"se","mean_error"
"466","CD265_Fig2b.png","Activity score","HC3",1.1854748603352,0.362569402001966,13,NA,0.100558659217877,"se","mean_error"
"467","CD265_Fig2b.png","Activity score","HC4",1.21061452513966,0.38271214655763,13,NA,0.106145251396648,"se","mean_error"
"468","CD265_Fig2b.png","Activity score","HC5",1.25810055865922,0.312212540612803,13,NA,0.0865921787709496,"se","mean_error"
"469","CD265_Fig2b.png","Activity score","HC6",1.1268156424581,0.231641562390145,13,NA,0.064245810055866,"se","mean_error"
"470","CD265_Fig2b.png","Activity score","HC7",1.18826815642458,0.281998423779307,13,NA,0.0782122905027933,"se","mean_error"
"471","CD265_Fig2b.png","Activity score","HC8",1.16871508379888,0.201427445556648,13,NA,0.0558659217877095,"se","mean_error"
"472","CD265_Fig3a.png","Position2","LC1",1.1109243697479,0.188654994291123,14,NA,0.0504201680672269,"se","mean_error"
"473","CD265_Fig3a.png","Position2","LC2",1.3266106442577,0.398271654614593,14,NA,0.106442577030812,"se","mean_error"
"474","CD265_Fig3a.png","Position2","LC3",1.26218487394958,0.356348322549898,14,NA,0.0952380952380949,"se","mean_error"
"475","CD265_Fig3a.png","Position2","LC4",1.18935574229692,0.272501658420512,14,NA,0.0728291316526612,"se","mean_error"
"476","CD265_Fig3a.png","Position2","LC5",1.21456582633053,0.293463324452859,14,NA,0.0784313725490198,"se","mean_error"
"477","CD265_Fig3a.png","Position2","LC6",1.2593837535014,0.408752487630766,14,NA,0.109243697478991,"se","mean_error"
"478","CD265_Fig3a.png","Position2","LC7",1.26778711484594,0.366829155566073,14,NA,0.0980392156862746,"se","mean_error"
"479","CD265_Fig3a.png","Position2","LC8",1.26778711484594,0.335386656517552,14,NA,0.0896358543417366,"se","mean_error"
"480","CD265_Fig3a.png","Position2","HC1",1.13893557422969,0.181792501283899,13,NA,0.0504201680672269,"se","mean_error"
"481","CD265_Fig3a.png","Position2","HC2",1.16134453781513,0.323186668949153,13,NA,0.0896358543417366,"se","mean_error"
"482","CD265_Fig3a.png","Position2","HC3",1.11652661064426,0.242390001711865,13,NA,0.0672268907563025,"se","mean_error"
"483","CD265_Fig3a.png","Position2","HC4",1.17254901960784,0.272688751925848,13,NA,0.0756302521008403,"se","mean_error"
"484","CD265_Fig3a.png","Position2","HC5",1.18375350140056,0.38378416937712,13,NA,0.106442577030812,"se","mean_error"
"485","CD265_Fig3a.png","Position2","hC6",1.25098039215686,0.353485419163136,13,NA,0.0980392156862744,"se","mean_error"
"486","CD265_Fig3a.png","Position2","H7",1.15574229691877,0.302987502139832,13,NA,0.0840336134453783,"se","mean_error"
"487","CD265_Fig3a.png","Position2","HC8",1.18935574229692,0.333286252353815,13,NA,0.0924369747899161,"se","mean_error"
"488","CD265_Fig3b.png","activity 2","LC1",1.13798882681564,0.209031138925919,14,NA,0.0558659217877095,"se","mean_error"
"489","CD265_Fig3b.png","activity 2","LC2",1.50037053927716,0.338905361297124,14,NA,0.0905762677510482,"se","mean_error"
"490","CD265_Fig3b.png","activity 2","LC3",1.3441264774066,0.432104335653832,14,NA,0.115484741382586,"se","mean_error"
"491","CD265_Fig3b.png","activity 2","LC4",1.40073664475101,0.440576969686262,14,NA,0.117749148076363,"se","mean_error"
"492","CD265_Fig3b.png","activity 2","LC5",1.28525190336842,0.372795897426836,14,NA,0.099633894526153,"se","mean_error"
"493","CD265_Fig3b.png","activity 2","LC6",1.30789597030619,0.31348745919984,14,NA,0.0837830476697197,"se","mean_error"
"494","CD265_Fig3b.png","activity 2","LC7",1.41658749160744,0.415159067588976,14,NA,0.110955927995034,"se","mean_error"
"495","CD265_Fig3b.png","activity 2","HC1",1.0588112339908,0.0898087788720535,13,NA,0.0249084736315381,"se","mean_error"
"496","CD265_Fig3b.png","activity 2","HC3",1.19920444900493,0.359235115488216,13,NA,0.0996338945261532,"se","mean_error"
"497","CD265_Fig3b.png","activity 2","HC4",1.27845868328709,0.351070681045302,13,NA,0.097369487832377,"se","mean_error"
"498","CD265_Fig3b.png","activity 2","HC5",1.27166546320577,0.342906246602387,13,NA,0.0951050811386005,"se","mean_error"
"499","CD265_Fig3b.png","activity 2","HC7",1.249021396268,0.28575520550199,13,NA,0.0792542342821674,"se","mean_error"
"500","CD265_Fig3b.png","activity 2","HC6",1.27166546320577,0.342906246602387,13,NA,0.0951050811386005,"se","mean_error"
"501","CD265_Fig3b.png","activity 2","LC8",1.39394342466968,0.381268531459264,14,NA,0.101898301219929,"se","mean_error"
"502","CD265_Fig3b.png","activity 2","HC2",1.18561800884227,0.342906246602388,13,NA,0.0951050811386007,"se","mean_error"
"503","CD265_Fig3b.png","activity 2","HC8",1.28298749667465,0.334741812159475,13,NA,0.0928406744448247,"se","mean_error"
"504","CD267_Fig1a.png","walking speed","HC",6.74879845688108,1.12165221677859,30,NA,0.204784740268437,"se","mean_error"
"505","CD267_Fig1a.png","walking speed","LC1",6.3392289763442,1.63933785529181,30,NA,0.299300774238487,"se","mean_error"
"506","CD267_Fig1a.png","walking speed","LC2",5.07901519007689,0.603966578265402,30,NA,0.11026870629839,"se","mean_error"
"507","CD267_Fig1a.png","walking speed","LC3",5.29955260267367,0.431404698761001,30,NA,0.0787633616417072,"se","mean_error"
"508","CD267_Fig1a.png","walking speed","LC4",6.5282610442843,1.63933785529181,30,NA,0.299300774238487,"se","mean_error"
"509","CD267_Fig1b.png","stops per sec","HC",0.0479051383399209,0.0168863080969973,30,NA,0.00308300395256918,"se","mean_error"
"510","CD267_Fig1b.png","stops per sec","LC1",0.068300395256917,0.0259789355338419,30,NA,0.00474308300395257,"se","mean_error"
"511","CD267_Fig1b.png","stops per sec","LC2",0.0922529644268775,0.0376694565240708,30,NA,0.00687747035573123,"se","mean_error"
"512","CD267_Fig1b.png","stops per sec","LC3",0.0739920948616601,0.0272778823105341,30,NA,0.00498023715415022,"se","mean_error"
"513","CD267_Fig1b.png","stops per sec","LC4",0.0609486166007905,0.0272778823105339,30,NA,0.00498023715415019,"se","mean_error"
"514","CD267_Fig1c.png","stop duration","Hc",37.3705179282869,33.6052883887631,30,NA,6.13545816733067,"se","mean_error"
"515","CD267_Fig1c.png","stop duration","LC1",75.5776892430279,58.0454981260455,30,NA,10.597609561753,"se","mean_error"
"516","CD267_Fig1c.png","stop duration","LC2",114.621513944223,48.8804194745644,30,NA,8.92430278884459,"se","mean_error"
"517","CD267_Fig1c.png","stop duration","LC3",77.2509960159363,62.6280374517859,30,NA,11.4342629482072,"se","mean_error"
"518","CD267_Fig1c.png","stop duration","LC4",56.0557768924303,47.3529063659845,30,NA,8.64541832669322,"se","mean_error"
"519","CD267_Fig1d.png","diffusion","HC",0.0609494949494949,0.0162657001925778,30,NA,0.00296969696969699,"se","mean_error"
"520","CD267_Fig1d.png","diffusion","LC1",0.0469494949494949,0.0162657001925777,30,NA,0.00296969696969698,"se","mean_error"
"521","CD267_Fig1d.png","diffusion","LC2",0.0398787878787879,0.0116183572804126,30,NA,0.00212121212121212,"se","mean_error"
"522","CD267_Fig1d.png","diffusion","LC3",0.0418585858585858,0.0170402573446053,30,NA,0.00311111111111113,"se","mean_error"
"523","CD267_Fig1d.png","diffusion","LC4",0.055010101010101,0.0154911430405501,30,NA,0.00282828282828282,"se","mean_error"
"524","CD273_Fig3.png","risk taking binomial","LC1",0.233333333333333,0.211579645765035,15,NA,0.0546296296296296,"se","mean_error"
"525","CD273_Fig3.png","risk taking binomial","LC2",0.65,0.240268411292497,15,NA,0.0620370370370371,"se","mean_error"
"526","CD273_Fig3.png","risk taking binomial","HC1",0.4,0.247440602674363,15,NA,0.0638888888888889,"se","mean_error"
"527","CD273_Fig3.png","risk taking binomial","HC2",0.474074074074074,0.254612794056228,15,NA,0.0657407407407408,"se","mean_error"
"528","CD267_Fig2.png","refuge use","LCnovel",13.2727272727273,2.87479787288036,10,NA,0.909090909090914,"se","mean_error"
"529","CD267_Fig2.png","refuge use","HCpred",36,7.47447446948888,10,NA,2.36363636363636,"se","mean_error"
"530","CD267_Fig2.png","refuge use","LCpred",58,8.04943404406497,10,NA,2.54545454545455,"se","mean_error"
"531","CD267_Fig2.png","refuge use","HCnovel",0.181818181818208,0,10,NA,0,"se","mean_error"
"532","CD267_Fig3.png","SDD","HCnovel",0.85197934595525,0.0685795155217239,10,NA,0.0216867469879518,"se","mean_error"
"533","CD267_Fig3.png","SDD","LCnovel",1.27022375215146,0.0685795155217253,10,NA,0.0216867469879523,"se","mean_error"
"534","CD267_Fig3.png","SDD","HCpred",0.399655765920826,0.0587824418757635,10,NA,0.0185886402753873,"se","mean_error"
"535","CD267_Fig3.png","SDD","LCpred",0.771428571428571,0.127361957397488,10,NA,0.0402753872633392,"se","mean_error"
"536","CD280_Fig1b.png","proportion leaving web","HC2",0.10561797752809,0,39,NA,0,"se","mean_error"
"537","CD280_Fig1b.png","proportion leaving web","LC2",0.386516853932584,0,39,NA,0,"se","mean_error"
"538","CD280_Fig1b.png","proportion leaving web","HC3",0.0449438202247192,0,25,NA,0,"se","mean_error"
"539","CD280_Fig1b.png","proportion leaving web","LC3",0.289887640449438,0,21,NA,0,"se","mean_error"
"540","CD280_Fig1b.png","proportion leaving web","HC4",0.0629213483146069,0,54,NA,0,"se","mean_error"
"541","CD280_Fig1b.png","proportion leaving web","LC4a",0.112359550561798,0,53,NA,0,"se","mean_error"
"542","CD280_Fig1b.png","proportion leaving web","LC4b",0.289887640449438,0,31,NA,0,"se","mean_error"
"543","CD280_Fig1b.png","proportion leaving web","HC5",0.103370786516854,0,32,NA,0,"se","mean_error"
"544","CD280_Fig1b.png","proportion leaving web","LC5a",0.0337078651685395,0,31,NA,0,"se","mean_error"
"545","CD280_Fig1b.png","proportion leaving web","LC5b",0.4,0,15,NA,0,"se","mean_error"
"546","CD281_Fig2.png","attacks","HCNearAlone",11.3793103448276,NA,NA,NA,0,"se","mean_error"
"547","CD281_Fig2.png","attacks","LCNearAlone",53.7931034482759,NA,NA,NA,0.34482758620689,"se","mean_error"
"548","CD281_Fig2.png","attacks","HCNearPair",42.7586206896552,NA,NA,NA,0,"se","mean_error"
"549","CD281_Fig2.png","attacks","LCNearPair",121.379310344828,NA,NA,NA,0,"se","mean_error"
"550","CD281_Fig2.png","attacks","HCFarAlone",2.7586206896552,NA,NA,NA,0,"se","mean_error"
"551","CD281_Fig2.png","attacks","LCFarAlone",6.20689655172416,NA,NA,NA,0,"se","mean_error"
"552","CD281_Fig2.png","attacks","HCFarPAir",11.0344827586207,NA,NA,NA,0,"se","mean_error"
"553","CD281_Fig2.png","attacks","LCFarPAir",48.2758620689655,NA,NA,NA,0,"se","mean_error"
"554","CD281_Fig3.png","time","LCNearAlone_Near(SE),In(Mean)",3.03317535545024,NA,NA,NA,5.02369668246445,"se","mean_error"
"555","CD281_Fig3.png","time","HCNearAlone_Near(SE),In(Mean)",2.46445497630333,NA,NA,NA,1.13744075829384,"se","mean_error"
"556","CD281_Fig3.png","time","LCNearPair_Near(SE),In(Mean)",6.06635071090048,NA,NA,NA,5.02369668246445,"se","mean_error"
"557","CD281_Fig3.png","time","HCNearPair_Near(SE),In(Mean)",17.7251184834123,NA,NA,NA,6.25592417061611,"se","mean_error"
"558","CD281_Fig3.png","time","LCFarAlone_Near(SE),In(Mean)",1.04265402843603,NA,NA,NA,3.98104265402844,"se","mean_error"
"559","CD281_Fig3.png","time","HCFarAlone_Near(SE),In(Mean)",1.99052132701422,NA,NA,NA,2.08530805687203,"se","mean_error"
"560","CD281_Fig3.png","time","LCFarPair_Near(SE),In(Mean)",6.25592417061612,NA,NA,NA,14.7867298578199,"se","mean_error"
"561","CD281_Fig3.png","time","HCFarPair_Near(SE),In(Mean)",15.1658767772512,NA,NA,NA,7.86729857819905,"se","mean_error"
"562","CD281_Fig3.png","time","LCNearAlone_Open(SE)",7.96208530805688,NA,NA,NA,5.21327014218009,"se","mean_error"
"563","CD281_Fig3.png","time","HCNearAlone_Open(SE)",3.41232227488153,NA,NA,NA,0.758293838862556,"se","mean_error"
"564","CD281_Fig3.png","time","LCNearPair_Open(SE)",11.0900473933649,NA,NA,NA,5.87677725118484,"se","mean_error"
"565","CD281_Fig3.png","time","HCNearPair_Open(SE)",23.9810426540284,NA,NA,NA,2.18009478672986,"se","mean_error"
"566","CD281_Fig3.png","time","LCFarAlone_Open(SE)",5.11848341232228,NA,NA,NA,1.04265402843602,"se","mean_error"
"567","CD281_Fig3.png","time","HCFarAlone_Open(SE)",4.17061611374408,NA,NA,NA,0.379146919431278,"se","mean_error"
"568","CD281_Fig3.png","time","LCFarPair_Open(SE)",21.042654028436,NA,NA,NA,3.12796208530806,"se","mean_error"
"569","CD281_Fig3.png","time","HCFarPair_Open(SE)",23.0331753554502,NA,NA,NA,3.03317535545023,"se","mean_error"
"570","CD290_Fig4a.png","follows","25",12.6329787234043,5.42770299609205,25,NA,1.08554059921841,"CI95","mean_error"
"571","CD290_Fig4a.png","follows","LC1",17.4202127659575,7.1238601823708,25,NA,1.42477203647416,"CI95","mean_error"
"572","CD290_Fig4a.png","follows","LC2",15.2925531914894,7.80232305688235,25,NA,1.56046461137647,"CI95","mean_error"
"573","CD290_Fig4a.png","follows","LC3",15.8244680851064,6.10616587060355,25,NA,1.22123317412071,"CI95","mean_error"
"574","CD290_Fig4b.png","strikes","HC",10.4255319148936,3.79939209726445,25,NA,0.759878419452889,"CI95","mean_error"
"575","CD290_Fig4b.png","strikes","LC1",13.8297872340426,5.69908814589667,25,NA,1.13981762917933,"CI95","mean_error"
"576","CD290_Fig4b.png","strikes","LC2",11.7021276595745,2.98523664785063,25,NA,0.597047329570126,"CI95","mean_error"
"577","CD290_Fig4b.png","strikes","LC3",9.68085106382979,5.42770299609205,25,NA,1.08554059921841,"CI95","mean_error"
"578","CD290_Fig4c.png","captures","HC",8.77659574468085,3.25662179765522,25,NA,0.651324359531045,"CI95","mean_error"
"579","CD290_Fig4c.png","captures","LC1",10.1329787234043,4.47785497177594,25,NA,0.895570994355189,"CI95","mean_error"
"580","CD290_Fig4c.png","captures","LC2",5.82446808510638,3.46016066000868,25,NA,0.692032132001736,"CI95","mean_error"
"581","CD290_Fig4c.png","captures","LC3",4.30851063829787,2.64600521059488,25,NA,0.529201042118975,"CI95","mean_error"
"582","CD290_Fig4d.png","cature efficiency","HC",1.19047619047619,0.202461937155816,25,NA,0.0404923874311631,"CI95","mean_error"
"583","CD290_Fig4d.png","cature efficiency","LC1",1.53439153439153,0.269949249541087,25,NA,0.0539898499082174,"CI95","mean_error"
"584","CD290_Fig4d.png","cature efficiency","LC2",2.83068783068783,2.69949249541087,25,NA,0.539898499082173,"CI95","mean_error"
"585","CD290_Fig4d.png","cature efficiency","LC3",3.06878306878307,2.29456862109924,25,NA,0.458913724219847,"CI95","mean_error"
"586","CD290_Fig4e.png","regurgitations","HC",0.783068783068783,1.07979699816435,25,NA,0.215959399632869,"CI95","mean_error"
"587","CD290_Fig4e.png","regurgitations","LC1",1.73544973544974,2.37555339596156,25,NA,0.475110679192311,"CI95","mean_error"
"588","CD290_Fig4e.png","regurgitations","LC2",2.47619047619048,2.21358384623691,25,NA,0.442716769247381,"CI95","mean_error"
"589","CD290_Fig4e.png","regurgitations","LC3",2.22222222222222,2.53752294568621,25,NA,0.507504589137243,"CI95","mean_error"
"590","CD290_Fig5a.png","FollowsSmall","HC",2.53246753246753,2.40023199281053,20,NA,0.536708189769414,"CI95","mean_error"
"591","CD290_Fig5a.png","FollowsSmall","LC1",5.41558441558442,6.40061864749477,20,NA,1.43122183938511,"CI95","mean_error"
"592","CD290_Fig5a.png","FollowsSmall","LC2",4.24675324675325,3.91148917346902,20,NA,0.874635568513119,"CI95","mean_error"
"593","CD290_Fig5a.png","FollowsSmall","LC3",11.0649350649351,11.3788775955462,20,NA,2.54439438112908,"CI95","mean_error"
"594","CD290_Fig5b.png","Capture efficiency_Small","HC",2.13698630136986,2.00039628962799,20,NA,0.447302208554655,"CI95","mean_error"
"595","CD290_Fig5b.png","Capture efficiency_Small","LC1",3.91780821917808,4.12581734735774,20,NA,0.922560805143976,"CI95","mean_error"
"596","CD290_Fig5b.png","Capture efficiency_Small","LC2",3.42465753424657,3.18813158659461,20,NA,0.712887894883981,"CI95","mean_error"
"597","CD290_Fig5b.png","Capture efficiency_Small","LC3",7.36986301369863,9.2639683335372,30,NA,1.69136147609729,"CI95","mean_error"
"598","CD290_Fig5c.png","handling time Small","HC",260.869565217391,154.758919472035,20,NA,34.6051464063886,"CI95","mean_error"
"599","CD290_Fig5c.png","handling time Small","LC1",318.260869565217,238.090645341592,20,NA,53.2386867790594,"CI95","mean_error"
"600","CD290_Fig5c.png","handling time Small","LC2",406.95652173913,119.045322670796,20,NA,26.6193433895297,"CI95","mean_error"
"601","CD290_Fig5c.png","handling time Small","LC3",928.695652173913,351.183701878849,20,NA,78.5270629991126,"CI95","mean_error"
"602","CD290_Fig5d.png","Follows Med","HC",2.10474308300395,1.91313079384229,10,NA,0.604985077034766,"CI95","mean_error"
"603","CD290_Fig5d.png","Follows Med","LC1",2.28260869565217,1.86530252399623,10,NA,0.589860450108897,"CI95","mean_error"
"604","CD290_Fig5d.png","Follows Med","LC2",4.03162055335968,4.06540293691486,10,NA,1.28559328869888,"CI95","mean_error"
"605","CD290_Fig5d.png","Follows Med","LC3",7.76679841897233,8.6090885722903,10,NA,2.72243284665645,"CI95","mean_error"
"606","CD290_Fig5e.png","capture efficieny med","HC",2.14717741935484,2.19566472660226,10,NA,0.694330151415405,"CI95","mean_error"
"607","CD290_Fig5e.png","capture efficieny med","LC1",2.0866935483871,1.75653178128181,10,NA,0.555464121132324,"CI95","mean_error"
"608","CD290_Fig5e.png","capture efficieny med","LC2",3.05443548387097,2.34204237504242,10,NA,0.740618828176433,"CI95","mean_error"
"609","CD290_Fig5e.png","capture efficieny med","LC3",7.62096774193549,8.8314514558891,10,NA,2.79275016458196,"CI95","mean_error"
"610","CD290_Fig5f.png","handling time med","HC",567.12962962963,NA,NA,NA,38.3834089191231,"CI95","mean_error"
"611","CD290_Fig5f.png","handling time med","LC1",590.277777777778,NA,NA,NA,106.292517006803,"CI95","mean_error"
"612","CD290_Fig5f.png","handling time med","LC2",978.009259259259,NA,NA,NA,144.675925925926,"CI95","mean_error"
"613","CD290_Fig5f.png","handling time med","LC3",1759.25925925926,NA,NA,NA,327.735260770975,"CI95","mean_error"
"614","CD298_Fig1A.png","LC_CleanRasps","1min",2.01492537313433,5.33339366565712,10,NA,1.68656716417911,"se","mean_error"
"615","CD298_Fig1A.png","LC_CleanRasps","2min",5.2089552238806,5.94696992807785,10,NA,1.88059701492537,"se","mean_error"
"616","CD298_Fig1A.png","LC_CleanRasps","3min",4.7910447761194,6.32455532033675,10,NA,2,"se","mean_error"
"617","CD298_Fig1A.png","LC_CleanRasps","4min",4.71641791044776,5.56938453581894,10,NA,1.76119402985075,"se","mean_error"
"618","CD298_Fig1A.png","LC_CleanRasps","5min",4.58208955223881,4.10624114081566,10,NA,1.29850746268657,"se","mean_error"
"619","CD298_Fig1A.png","LC_CleanRasps","6min",3.1044776119403,2.78469226790946,10,NA,0.880597014925372,"se","mean_error"
"620","CD298_Fig1A.png","LC_CleanRasps","7min",2.49253731343284,2.50150322371529,10,NA,0.791044776119404,"se","mean_error"
"621","CD298_Fig1B.png","LCFamRasps","1min",1.5036855036855,1.58502369207457,10,NA,0.501228501228501,"se","mean_error"
"622","CD298_Fig1B.png","LCFamRasps","2min",1.7985257985258,2.56400891365004,10,NA,0.810810810810811,"se","mean_error"
"623","CD298_Fig1B.png","LCFamRasps","3min",2.00491400491401,4.05579591795551,10,NA,1.28255528255528,"se","mean_error"
"624","CD298_Fig1B.png","LCFamRasps","4min",1.88697788697789,3.17004738414914,10,NA,1.002457002457,"se","mean_error"
"625","CD298_Fig1B.png","LCFamRasps","5min",1.6953316953317,3.12342904026459,10,NA,0.987714987714988,"se","mean_error"
"626","CD298_Fig1B.png","LCFamRasps","6min",1.17936117936118,2.51739056976549,10,NA,0.796068796068796,"se","mean_error"
"627","CD298_Fig1B.png","LCFamRasps","7min",0.280098280098281,0.652656814383645,10,NA,0.206388206388206,"se","mean_error"
"628","CD298_Fig1C.png","HC_NovelRasps","1min",2.0253164556962,4.35313538662419,10,NA,1.37658227848101,"se","mean_error"
"629","CD298_Fig1C.png","HC_NovelRasps","2min",1.64556962025317,2.45176590740903,10,NA,0.775316455696203,"se","mean_error"
"630","CD298_Fig1C.png","HC_NovelRasps","3min",1.50316455696203,2.55183798526245,10,NA,0.806962025316454,"se","mean_error"
"631","CD298_Fig1C.png","HC_NovelRasps","4min",1.50316455696203,2.25162175170217,10,NA,0.712025316455696,"se","mean_error"
